"Taxation statistics 2022–23 Individuals: Selected items, by state/territory1, Statistical Area Level 4 (SA4)2, and postcode, 2022–23 income year3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
State/ Territory1,Statistical Area Level 4 (SA4)2,Postcode,"Individuals
no.","Taxable income or loss4
no.","Taxable income or loss4
$","Tax on taxable income
no.","Tax on taxable income
$","Medicare levy
no.","Medicare levy
$","Medicare levy surcharge
no.","Medicare levy surcharge
$","Total Medicare levy liability
no.","Total Medicare levy liability
$","Net tax
no.","Net tax
$","HELP assessment debt
no.","HELP assessment debt
$","Salary or wages
no.","Salary or wages
$","Tax withheld from salary or wages
no.","Tax withheld from salary or wages
$","Allowances earnings tips directors fees etc
no.","Allowances earnings tips directors fees etc
$","Employer lump sum payments amount A
no.","Employer lump sum payments amount A
$","Employment termination payments taxable component
no.","Employment termination payments taxable component
$","Australian government allowances and payments
no.","Australian government allowances and payments
$","Australian government pensions and allowances
no.","Australian government pensions and allowances
$","Australian annuities and superannuation income streams taxable component taxed element
no.","Australian annuities and superannuation income streams taxable component taxed element
$","Australian annuities and superannuation income streams taxable component untaxed element
no.","Australian annuities and superannuation income streams taxable component untaxed element
$","Gross interest
no.","Gross interest
$","Dividends unfranked
no.","Dividends unfranked
$","Dividends franked
no.","Dividends franked
$","Dividends franking credit
no.","Dividends franking credit
$","Total Income or Loss4
no.","Total Income or Loss4
$","Total work related car expenses
no.","Total work related car expenses
$","Work related travel expenses
no.","Work related travel expenses
$","Total work related uniform/clothing expenses
no.","Total work related uniform/clothing expenses
$","Total work related self education expenses
no.","Total work related self education expenses
$","Other work related expenses
no.","Other work related expenses
$","Total work related expenses
no.","Total work related expenses
$","Low value pool deduction
no.","Low value pool deduction
$","Interest deductions
no.","Interest deductions
$","Dividend deductions
no.","Dividend deductions
$","Gifts or donations
no.","Gifts or donations
$","Cost of managing tax affairs - Interest charged by the ATO
no.","Cost of managing tax affairs - Interest charged by the ATO
$","Cost of managing tax affairs - Litigation costs
no.","Cost of managing tax affairs - Litigation costs
$","Cost of managing tax affairs - Other expenses incurred in managing your tax affairs
no.","Cost of managing tax affairs - Other expenses incurred in managing your tax affairs
$","Total deductions4
no.","Total deductions4
$","Total reportable fringe benefits amounts - Employers exempt from FBT under section 57A of the FBTAA 1986
no.","Total reportable fringe benefits amounts - Employers exempt from FBT under section 57A of the FBTAA 1986
$","Total reportable fringe benefits amounts - Employers not exempt from FBT under section 57A of the FBTAA 1986
no.","Total reportable fringe benefits amounts - Employers not exempt from FBT under section 57A of the FBTAA 1986
$","Reportable employer superannuation contributions
no.","Reportable employer superannuation contributions
$","Net primary production distribution
no.","Net primary production distribution
$","Net non primary production distribution
no.","Net non primary production distribution
$","Share of franking credit from franked dividends
no.","Share of franking credit from franked dividends
$","Net PSI transferred
no.","Net PSI transferred
$","Deferred non-commercial business losses primary production deferred losses
no.","Deferred non-commercial business losses primary production deferred losses
$","Deferred non-commercial business losses non primary production deferred losses
no.","Deferred non-commercial business losses non primary production deferred losses
$","Capital gains net capital gain
no.","Capital gains net capital gain
$","Estimated tax on net capital gains
no.","Estimated tax on net capital gains
$","Capital gains total current year capital gains
no.","Capital gains total current year capital gains
$","Capital gains net capital losses carrier forward
no.","Capital gains net capital losses carrier forward
$","Foreign source income assessable foreign source income
no.","Foreign source income assessable foreign source income
$","Foreign source income other net foreign source income
no.","Foreign source income other net foreign source income
$","Foreign source income foreign income tax offset
no.","Foreign source income foreign income tax offset
$","Gross rent
no.","Gross rent
$","Rent interest deductions
no.","Rent interest deductions
$","Rent capital works deductions
no.","Rent capital works deductions
$","Rent other rental deductions
no.","Rent other rental deductions
$",Net rent - profit no.,"Net rent - profit 
$","Net rent - loss 
no.","Net rent - loss 
$","Net rent4
no.","Net rent4
$","Other income category 1
no.","Other income category 1
$","Other income category 2 (ATO Interest)
no.","Other income category 2 (ATO Interest)
$","Other income category 3 (FHSS)
no.","Other income category 3 (FHSS)
$","Other income category 4
no.","Other income category 4
$","Personal superannuation contributions
no.","Personal superannuation contributions
$","Other deductions
no.","Other deductions
$","Total business income - primary production
no.","Total business income - primary production
$","Total business income non-primary production
no.","Total business income non-primary production
$","Total business income4
no.","Total business income4
$","Total business expenses4
no.","Total business expenses4
$","Net income or loss from business
no.","Net income or loss from business
$","Estimated business net tax
no.","Estimated business net tax
$","Australian superannuation income stream tax offset
no.","Australian superannuation income stream tax offset
$","Small business income tax offset
no.","Small business income tax offset
$","Low income tax offset
no.","Low income tax offset
$","HELP debt balance
no.","HELP debt balance
$","People with private health insurance
no.","Private health insurance - your Australian Government rebate received
no.","Private health insurance - your Australian Government rebate received
$","Private health insurance rebate credited (rebate increased)
no.","Private health insurance rebate credited (rebate increased)
$","Excess private health reduction or refund (rebate reduced)
no.","Excess private health reduction or refund (rebate reduced)
$","Total private health insurance rebate
no.","Total private health insurance rebate
$"
VIC,Warrnambool and South West,3267,174,171,"10,133,629",140,"2,083,205",119,"183,582",15,"26,020",119,"209,603",132,"1,886,288",8,"18,561",94,"4,762,929",90,"1,019,963",34,"44,572",0,0,1,"2,766",10,"150,264",11,"161,299",1,"7,433",1,"39,609",124,"119,330",19,"22,501",33,"75,334",32,"31,034",173,"11,576,214",24,"53,284",6,"15,232",52,"23,516",4,"11,927",59,"61,180",69,"165,139",0,0,3,238,4,"4,567",22,"5,021",4,"1,275",0,0,41,"10,576",107,"1,201,161",7,"141,889",0,0,8,"38,530",60,"5,218,589",44,"383,571",20,"39,672",2,"12,392",1,"25,054",2,"62,469",9,"17,310",6,335,14,"59,218",16,"170,599",15,"28,261",14,"15,974",13,"2,476",24,"414,171",8,"65,038",14,"13,826",24,"150,197",19,"208,583",5,"-23,473",24,"185,110",1,"4,235",0,0,0,0,3,627,24,"999,275",4,"15,070",11,"1,394,802",15,"1,299,789",25,"2,694,591",25,"1,946,024",26,"647,531",15,"110,670",2,"5,021",50,"39,764",78,"28,223",14,"211,503",70,55,"53,623",9,"2,550",26,"13,715",53,"42,458"
VIC,Warrnambool and South West,3268,"1,824","1,778","103,101,629","1,479","22,520,461","1,187","1,881,495",118,"197,354","1,190","2,078,849","1,358","22,328,304",81,"337,988","1,213","66,584,275","1,179","15,181,804",412,"799,441",7,"95,927",18,"120,950",97,"725,071",88,"1,121,497",6,"162,029",4,"78,240","1,237","1,663,338",151,"92,012",397,"2,859,030",397,"1,154,923","1,809","112,687,109",450,"1,024,769",81,"186,727",841,"320,322",50,"72,932",794,"887,808",978,"2,492,558",19,"4,577",4,"27,697",28,"42,518",478,"157,862",39,"55,280",2,175,572,"200,997","1,310","7,582,508",60,"1,263,322",11,"101,639",81,"533,190",332,"22,951,694",456,"7,407,578",182,"470,235",4,"75,359",9,"233,923",15,"49,078",136,"1,080,352",107,"165,323",185,"13,435,370",135,"2,033,678",143,"433,874",139,"87,627",132,"19,872",181,"3,610,773",123,"1,213,172",51,"137,304",172,"1,543,575",121,"1,028,183",62,"-311,461",183,"716,722",7,"24,600",4,"1,087",0,0,28,"636,342",191,"4,336,304",71,"258,963",53,"21,674,156",157,"14,480,069",200,"36,154,225",195,"27,969,257",206,"7,738,209",128,"1,782,334",5,"22,042",394,"293,901",843,"335,746",196,"4,517,910",784,665,"514,577",72,"21,086",193,"98,245",622,"437,417"
VIC,Warrnambool and South West,3269,440,434,"27,644,505",369,"5,881,834",306,"496,080",16,"27,941",306,"524,006",340,"5,953,126",22,"70,364",299,"17,886,341",297,"4,508,427",94,"252,076",0,0,5,"13,117",12,"75,831",16,"224,824",0,0,2,"14,726",302,"460,885",30,"14,637",93,"1,507,344",93,"535,247",434,"29,563,714",104,"270,302",24,"89,906",182,"62,267",15,"15,896",188,"192,578",229,"630,949",1,62,7,"38,182",8,"9,287",107,"24,935",7,"5,630",0,0,148,"53,459",308,"1,892,959",8,"170,717",4,"50,639",25,"243,007",64,"3,208,909",119,"2,831,820",46,"200,992",4,"54,635",2,"73,877",7,"120,101",35,"839,260",25,"180,533",43,"1,828,508",57,"1,213,959",34,"28,909",30,"10,668",32,"1,407",60,"1,493,379",38,"435,948",26,"81,839",58,"650,213",42,"480,822",18,"-155,443",60,"325,379",2,"58,150",0,0,0,0,6,"18,415",39,"1,065,728",18,"64,727",14,"2,019,976",49,"2,179,644",59,"4,199,620",55,"3,268,898",61,"860,013",35,"205,194",0,0,94,"67,907",210,"87,099",49,"1,028,209",190,154,"118,780",21,"6,025",54,"26,159",142,"98,646"
VIC,Warrnambool and South West,3270,176,171,"18,956,581",140,"6,068,527",109,"358,289",13,"91,089",109,"449,378",117,"6,407,348",10,"46,841",96,"5,533,724",95,"1,457,952",29,"45,529",2,"136,599",2,"108,933",14,"115,457",11,"153,892",0,0,1,"27,945",126,"410,853",22,"15,049",62,"454,885",62,"182,750",173,"19,706,714",37,"97,709",13,"9,164",59,"23,636",8,"11,817",63,"71,726",75,"214,052",4,"1,629",1,483,5,"20,175",48,"20,996",3,"6,898",0,0,52,"27,201",115,"627,617",5,"139,052",3,"36,521",13,"116,115",13,"284,160",51,"10,066,090",17,"2,684,707",1,"8,400",0,0,4,"91,089",22,"708,499",16,"212,286",28,"1,443,545",22,"708,505",20,"15,225",19,"14,834",19,"2,464",34,"654,304",19,"185,368",12,"26,681",32,"275,428",25,"205,889",9,"-39,062",34,"166,827",0,0,1,124,0,0,3,"20,422",19,"326,900",6,"9,283",2,"691,201",27,"2,675,741",28,"3,366,942",28,"2,541,549",32,"738,041",22,"128,988",1,"1,795",38,"25,889",67,"25,605",23,"621,031",72,66,"54,028",10,"2,846",18,"8,247",65,"48,627"
VIC,Warrnambool and South West,3271,130,128,"5,837,528",95,"1,282,252",71,"106,490",2,"1,962",71,"108,452",83,"1,307,770",5,"35,184",78,"3,128,720",74,"622,592",27,"48,244",0,0,3,"5,673",11,"81,935",4,"39,223",0,0,0,0,97,"279,327",18,"8,499",42,"296,142",42,"118,524",129,"6,499,598",26,"85,867",6,"16,316",52,"15,021",2,"2,128",51,"62,420",62,"181,752",2,137,1,"27,992",7,"4,539",26,"99,783",2,727,0,0,41,"24,991",90,"612,455",4,"89,492",0,0,8,"22,258",31,"670,316",39,"544,855",20,"45,126",0,0,0,0,1,"4,745",11,"687,864",8,"287,782",16,"1,387,548",20,"69,103",17,"29,611",15,"9,407",16,"4,063",14,"277,055",5,"86,103",3,"3,607",14,"133,791",8,"81,905",6,"-28,351",14,"53,554",1,"24,650",0,0,0,0,4,"54,570",16,"267,647",2,"4,887",6,"1,179,151",18,"345,369",23,"1,524,520",22,"1,169,855",22,"354,149",13,"76,230",0,0,28,"19,592",61,"27,475",16,"359,066",61,53,"44,326",4,"4,797",10,"7,894",49,"41,230"
VIC,Warrnambool and South West,3272,923,902,"48,170,767",748,"9,022,512",608,"843,543",35,"37,846",608,"881,389",665,"9,241,796",48,"173,877",665,"34,682,926",650,"7,638,752",251,"666,537",5,"52,687",13,"100,789",74,"659,095",62,"960,191",2,"53,386",2,"42,707",577,"725,098",83,"58,048",174,"931,882",172,"380,653",908,"51,690,977",252,"527,891",64,"174,842",439,"148,936",28,"43,827",442,"551,352",518,"1,446,848",5,"2,352",10,"10,986",19,"32,462",278,"139,752",22,"42,037",0,0,336,"107,607",657,"2,943,821",41,"910,622",5,"60,700",47,"306,213",112,"3,722,511",149,"4,842,921",60,"217,517",2,"5,900",2,"11,467",5,"147,503",43,"513,885",26,"116,995",60,"1,495,687",50,"852,110",42,"47,835",38,"26,756",42,"1,988",84,"1,545,778",69,"709,724",31,"74,819",81,"720,907",40,"314,734",44,"-274,406",84,"40,328",3,"9,633",2,"3,836",0,0,3,"3,614",63,"1,047,238",39,"114,539",23,"6,257,803",89,"11,972,490",107,"18,230,293",99,"15,534,621",107,"2,535,492",63,"476,234",3,"10,533",145,"99,815",450,"180,177",115,"2,745,709",322,288,"193,570",28,"7,833",76,"38,164",271,"163,239"
VIC,Warrnambool and South West,3273,100,96,"5,121,148",73,"1,157,271",58,"96,776",5,"6,793",58,"103,569",66,"1,192,037",6,"16,316",51,"2,744,306",50,"581,869",21,"10,232",0,0,0,0,5,"44,919",3,"57,451",0,0,1,"23,583",77,"140,024",12,"12,738",29,"235,377",29,"100,617",99,"5,545,450",16,"32,212",0,0,29,"7,484",1,"2,458",28,"50,506",34,"92,660",0,0,0,0,5,"15,708",20,"38,610",5,"2,606",0,0,22,"5,094",57,"358,877",3,"57,434",1,"15,027",2,"2,586",34,"408,988",32,"875,801",13,"138,128",0,0,0,0,0,0,7,"124,855",4,"25,481",15,"1,094,166",11,"108,070",12,"89,307",11,"6,822",8,"12,470",10,"123,647",4,"34,134",4,"3,402",9,"60,926",8,"31,370",2,"-6,185",10,"25,185",0,0,0,0,0,0,0,0,8,"186,713",4,"6,993",4,"827,769",9,"274,514",12,"1,102,283",12,"951,122",12,"115,312",5,"29,366",1,"1,684",17,"8,044",39,"18,965",19,"359,319",49,42,"35,936",2,2,10,"8,063",35,"27,875"
VIC,Warrnambool and South West,3274,153,147,"6,431,508",106,"1,869,528",86,"144,587",3,"7,021",86,"151,607",94,"1,903,993",2,"2,091",73,"3,970,744",71,"921,985",24,"68,743",0,0,0,0,11,"80,009",11,"169,920",0,0,1,"21,989",105,"147,694",19,"10,267",38,"1,162,282",38,"446,358",150,"7,121,373",27,"65,746",6,"3,392",45,"18,603",3,"2,322",47,"82,410",56,"172,473",1,803,0,0,1,"4,090",31,"4,503",4,"2,656",0,0,31,"22,261",77,"603,802",1,"44,494",1,"7,261",8,"87,011",48,"-450,435",44,"307,689",18,"94,953",1,"5,080",0,0,3,"2,927",12,"9,798",8,"1,852",12,"35,133",8,"49,078",9,"2,551",8,"2,389",9,373,24,"929,308",16,"304,277",8,"80,757",23,"403,631",14,"221,203",10,"-80,560",24,"140,643",0,0,2,"3,008",0,0,0,0,17,"388,912",3,"8,104",6,"3,587,809",12,"861,657",17,"4,449,466",16,"4,145,737",17,"241,947",9,"66,670",1,"2,198",30,"20,840",61,"23,487",11,"199,215",82,72,"60,326",7,"1,727",15,"8,446",70,"53,607"
VIC,Warrnambool and South West,3275,330,330,"20,621,565",291,"4,084,770",258,"383,229",30,"37,005",257,"415,037",269,"4,284,364",11,"38,532",265,"16,673,820",261,"3,922,759",90,"196,683",2,"38,877",5,"16,930",13,"103,246",11,"153,169",0,0,0,0,214,"119,718",24,"4,989",48,"314,933",47,"122,876",329,"21,580,931",87,"180,156",23,"15,470",184,"58,468",11,"25,816",192,"203,536",221,"483,446",8,"2,909",1,"5,500",6,774,140,"25,171",5,"6,920",0,0,134,"39,110",275,"954,335",27,"623,024",4,"48,478",31,"251,342",10,"61,549",53,"2,063,847",22,"62,750",0,0,1,"6,423",6,"27,009",16,"52,562",14,"3,965",19,"452,939",21,"317,928",14,"264,618",13,"4,086",14,"105,831",38,"794,343",32,"443,789",16,"81,103",38,"323,436",21,"154,037",17,"-208,022",38,"-53,985",2,"30,769",0,0,0,0,4,"16,833",29,"345,166",17,"45,339",4,"129,269",37,"4,400,725",39,"4,529,994",40,"2,982,738",41,"1,528,245",31,"297,113",0,0,54,"40,031",154,"63,308",25,"315,188",115,96,"58,525",14,"5,672",31,"17,887",87,"46,310"
VIC,Warrnambool and South West,3276,312,305,"17,700,380",263,"3,509,506",229,"325,595",18,"36,409",229,"362,004",249,"3,624,344",16,"38,937",238,"13,393,937",234,"3,059,260",70,"147,175",2,"21,012",3,"118,416",15,"149,586",9,"151,849",0,0,2,"58,975",191,"222,103",27,"20,262",56,"148,843",54,"63,767",308,"18,889,925",67,"178,807",16,"45,580",163,"62,859",11,"9,216",148,"174,729",189,"471,191",3,"1,240",4,"3,732",8,"16,106",86,"20,336",4,"13,481",0,0,95,"30,557",225,"1,045,028",8,"138,156",7,"119,415",23,"146,300",68,"2,449,005",65,"986,607",34,"127,884",1,"1,420",5,"60,006",1,"11,869",19,"64,061",16,"13,058",30,"512,547",14,"159,888",17,"3,258",16,"3,253",16,323,41,"570,835",30,"263,497",15,"10,661",37,"198,458",30,"155,975",11,"-57,756",41,"98,219",0,0,0,0,0,0,5,"4,272",23,"453,134",11,"35,251",10,"581,736",21,"1,707,175",30,"2,288,911",32,"1,701,984",33,"589,537",22,"124,461",2,"4,521",60,"42,870",163,"62,213",34,"884,478",130,111,"75,062",18,"2,674",20,"10,446",106,"67,290"
VIC,Warrnambool and South West,3277,"1,175","1,162","84,916,042","1,028","19,990,045",879,"1,574,570",68,"120,876",879,"1,695,329",966,"20,165,698",39,"122,901",842,"51,716,030",827,"11,904,166",291,"664,652",6,"27,354",17,"42,794",47,"305,421",41,"612,740",3,"88,662",4,"94,108",766,"1,120,544",103,"40,710",247,"3,294,703",245,"1,283,252","1,168","90,977,232",295,"751,585",81,"189,818",584,"221,760",47,"71,750",596,"888,716",712,"2,123,629",10,"4,872",1,"52,842",23,"49,046",404,"127,389",21,"35,038",0,0,418,"149,785",896,"4,978,213",56,"1,153,052",15,"205,160",86,"585,400",148,"18,887,963",254,"7,086,982",94,"245,862",3,"46,216",5,"155,982",11,"93,871",80,"581,985",67,"114,802",99,"2,727,101",91,"2,751,765",82,"68,672",79,"50,739",80,"7,411",136,"2,472,351",90,"845,526",52,"66,436",131,"1,048,160",91,"756,311",43,"-244,082",136,"512,229",6,"29,425",2,"1,426",0,0,21,"240,512",124,"2,286,033",49,"149,579",25,"6,320,210",115,"11,739,463",133,"18,059,673",131,"12,202,185",137,"5,752,435",97,"1,832,557",2,"9,961",238,"161,941",572,"244,530",102,"2,090,251",490,435,"317,698",32,"9,288",162,"88,358",373,"238,628"
VIC,Warrnambool and South West,3278,205,203,"12,695,392",176,"2,890,236",151,"242,482",21,"27,770",151,"270,252",164,"3,000,146",17,"39,051",172,"9,065,180",169,"2,035,518",54,"205,718",4,"47,979",3,"5,115",19,"134,826",7,"103,301",1,"2,872",1,"11,280",121,"105,779",18,"16,244",41,"470,152",40,"166,951",205,"13,511,053",58,"144,710",18,"36,655",109,"37,775",8,"12,743",109,"111,773",130,"343,656",0,0,1,"12,260",3,"7,096",62,"12,442",5,"7,946",0,0,68,"17,702",155,"742,052",13,"270,163",0,0,14,"79,360",26,"260,266",46,"1,751,347",11,"94,707",2,"12,105",1,"55,218",3,"48,034",11,"554,502",10,"231,949",16,"1,145,964",14,"185,458",13,"4,727",12,"4,721",12,930,20,"253,611",11,"68,993",0,0,18,"90,561",13,"114,855",7,"-20,798",20,"94,057",1,"1,202",0,0,0,0,1,"1,889",12,"291,789",13,"49,161",6,"1,716,100",18,"1,090,355",22,"2,806,455",20,"2,698,828",23,"286,835",12,"75,706",1,84,35,"25,616",102,"40,491",31,"703,110",61,53,"32,843",12,"2,619",21,"10,854",54,"24,608"
VIC,Warrnambool and South West,3279,233,231,"15,487,361",192,"3,468,305",164,"285,232",23,"36,576",164,"321,808",176,"3,541,965",10,"16,201",152,"7,802,899",149,"1,809,353",52,"150,670",1,"36,420",5,"24,337",15,"138,532",3,"51,009",0,0,1,"24,756",160,"248,750",22,"6,495",44,"721,929",43,"261,770",232,"16,552,389",40,"86,327",11,"35,603",89,"28,958",5,"1,199",97,"123,093",119,"275,180",2,759,0,0,4,477,57,"17,906",9,"16,346",0,0,65,"23,377",159,"859,849",10,"217,092",2,"18,055",15,"271,807",67,"3,802,017",72,"2,385,534",19,"284,393",1,"3,720",2,"30,349",5,"18,821",10,"63,005",9,"17,158",12,"157,200",16,"229,381",8,"19,227",7,"18,820",8,"1,536",30,"756,951",20,"206,519",9,"39,644",29,"335,051",21,"222,892",9,"-47,155",30,"175,737",0,0,2,112,0,0,4,"27,919",25,"470,375",14,"55,429",11,"1,689,901",32,"2,570,831",41,"4,260,732",39,"3,307,965",42,"862,430",21,"189,672",1,"1,105",63,"47,756",101,"42,731",30,"728,767",104,89,"65,283",12,"3,837",35,"18,316",84,"50,803"
VIC,Warrnambool and South West,3280,"21,156","21,014","1,318,571,648","18,061","271,675,334","15,165","23,414,865","1,456","1,964,472","15,162","25,370,593","16,706","287,842,145","1,471","5,109,411","17,089","1,039,159,976","16,736","244,689,436","6,347","15,042,072",139,"1,915,051",259,"1,870,204","1,550","11,824,069","1,201","17,240,447",53,"1,271,715",136,"3,815,152","14,004","13,556,230","1,626","1,920,154","4,247","32,380,941","4,204","12,905,978","21,043","1,394,375,319","5,918","12,808,246","1,798","3,141,333","11,160","4,111,801","1,194","1,834,822","12,283","17,496,337","14,199","39,392,539",178,"59,507",125,"238,312",572,"1,119,342","8,167","2,722,873",361,"528,873",12,"124,096","8,583","2,731,766","16,767","74,700,471","1,894","43,843,910",302,"4,045,850","2,088","14,358,201",256,"7,917,949","3,359","120,969,854","1,805","7,313,527",75,"1,363,810",33,"700,564",209,"2,119,532","1,507","24,893,733","1,157","7,257,670","1,889","79,256,599","1,386","22,209,182","1,526","4,080,478","1,423","1,758,709","1,389","469,839","2,083","41,503,145","1,458","14,051,270",871,"2,553,482","2,070","18,461,517","1,245","11,729,966",844,"-5,293,090","2,094","6,436,876",154,"775,417",27,"38,502",5,"76,229",178,"1,856,752","1,339","24,613,796",855,"2,983,685",81,"10,352,532","1,894","173,272,537","1,959","183,625,069","1,869","116,589,484","1,998","64,873,599","1,365","16,692,722",97,"412,168","2,105","1,327,892","9,856","3,840,291","2,988","68,251,814","8,078","6,936","4,573,651",765,"224,981","2,345","992,952","6,563","3,805,680"
VIC,Warrnambool and South West,3281,"1,255","1,242","87,813,080","1,058","19,847,635",913,"1,636,857",143,"197,109",913,"1,833,966",981,"21,108,186",76,"282,008",952,"63,938,902",922,"16,162,492",358,"1,030,509",6,"81,256",18,"92,607",55,"421,176",52,"770,647",0,0,4,"70,682",822,"1,086,673",125,"73,103",296,"2,045,923",294,"781,086","1,250","94,048,669",356,"816,523",96,"142,530",613,"189,256",49,"76,298",678,"857,698",785,"2,082,305",19,"9,386",4,"18,364",31,"86,225",425,"144,813",25,"33,451",1,186,448,"152,612",975,"5,787,595",114,"2,507,782",24,"315,218",129,"1,020,054",108,"2,042,293",297,"13,165,184",117,"550,337",3,"44,338",4,"277,565",11,"154,477",102,"4,141,657",82,"1,352,803",130,"11,232,166",94,"3,213,679",97,"72,840",95,"55,270",91,"10,193",176,"3,195,103",119,"1,191,516",66,"196,174",172,"1,375,774",109,"831,022",67,"-399,383",176,"431,639",2,"6,322",1,138,0,0,9,"100,787",116,"3,011,913",71,"245,078",20,"2,744,676",116,"10,516,549",133,"13,261,225",127,"9,596,980",138,"3,708,993",81,"941,582",1,"6,806",208,"147,495",503,"207,550",175,"3,647,116",583,503,"332,931",31,"14,262",209,"93,199",449,"253,994"
VIC,Warrnambool and South West,3282,"1,832","1,818","110,582,077","1,591","22,100,948","1,334","1,993,713",137,"187,575","1,334","2,181,288","1,453","23,072,923",120,"437,659","1,406","85,204,792","1,382","20,179,294",546,"1,471,315",9,"64,659",22,"178,402",88,"666,606",105,"1,584,261",8,"90,181",11,"424,039","1,230","1,313,145",135,"106,898",327,"2,216,650",319,"916,072","1,823","118,026,185",466,"1,088,900",149,"325,772",970,"389,501",80,"122,102","1,033","1,665,479","1,183","3,591,754",30,"5,256",8,"7,544",36,"66,045",659,"654,134",28,"42,563",2,"7,551",705,"237,936","1,411","7,073,313",144,"3,035,907",21,"354,714",171,"1,101,481",103,"6,563,598",317,"8,111,015",154,"338,015",11,"164,034",8,"284,966",19,"194,406",113,"1,619,382",95,"454,794",144,"5,901,524",130,"3,114,489",122,"292,806",115,"165,800",109,"60,660",208,"4,429,954",135,"1,115,870",73,"238,567",205,"1,851,887",150,"1,466,802",58,"-243,172",208,"1,223,630",11,"52,954",2,"2,413",0,0,17,"200,476",104,"2,120,687",99,"332,709",36,"5,642,503",190,"13,216,366",221,"18,858,869",213,"12,839,120",223,"5,531,221",145,"1,105,507",6,"24,019",264,"167,064",869,"352,053",237,"4,994,988",685,614,"430,934",60,"10,718",195,"87,630",579,"354,022"
VIC,Warrnambool and South West,3283,871,861,"58,165,069",721,"13,258,936",614,"1,072,220",66,"96,538",615,"1,164,468",664,"13,629,349",54,"203,138",630,"37,471,932",610,"8,910,019",244,"578,366",5,"17,718",8,"58,473",34,"289,477",46,"653,217",1,523,0,0,577,"653,973",55,"104,359",163,"1,063,729",162,"431,483",865,"62,020,095",207,"507,438",47,"140,669",405,"142,846",21,"20,484",413,"523,485",497,"1,334,922",12,"3,221",3,"5,241",17,"18,689",279,"72,685",20,"23,601",1,"17,498",313,"101,378",632,"3,365,187",69,"1,589,121",14,"175,079",67,"512,721",116,"7,736,773",172,"4,017,899",61,"170,886",2,"72,547",3,"32,615",7,"116,470",58,"4,095,755",41,"1,578,853",80,"13,234,584",65,"890,891",60,"130,728",51,"51,546",52,"12,508",146,"2,366,910",97,"875,305",50,"111,753",146,"1,086,330",91,"640,772",58,"-347,250",149,"293,522",6,"33,463",0,0,1,12,7,"37,862",78,"1,647,509",36,"133,478",18,"5,378,031",91,"8,227,710",107,"13,605,741",102,"10,538,687",108,"2,971,508",73,"615,977",0,0,150,"110,928",354,"137,557",96,"1,950,493",390,333,"238,182",31,"12,077",113,"57,449",308,"192,810"
VIC,Warrnambool and South West,3284,"2,269","2,240","148,263,434","1,827","33,427,802","1,502","2,686,974",127,"162,254","1,501","2,847,624","1,633","34,579,489",136,"520,279","1,432","88,327,563","1,399","22,058,526",494,"2,098,858",15,"94,895",17,"60,816",115,"897,357",108,"1,429,340",7,"202,791",29,"1,066,916","1,618","2,700,716",326,"550,960",719,"7,515,910",712,"3,102,532","2,254","157,304,825",464,"1,171,546",117,"212,326",791,"252,883",67,"161,491",951,"1,121,004","1,120","2,919,250",25,"13,367",22,"76,257",129,"317,869",713,"629,897",64,"58,179",1,198,793,"332,033","1,648","8,455,384",167,"3,537,248",29,"435,900",213,"1,613,148",173,"3,055,379",615,"24,611,829",268,"2,567,801",12,"466,228",14,"99,254",31,"247,533",241,"4,593,170",177,"1,149,187",311,"10,972,032",219,"5,265,189",223,"2,281,466",187,"1,175,364",191,"449,233",354,"9,596,268",199,"2,673,276",110,"261,232",348,"4,260,892",232,"3,427,851",123,"-1,026,983",355,"2,400,868",18,"96,761",7,"7,752",0,0,24,"465,723",202,"3,702,488",118,"402,270",38,"3,979,432",274,"26,657,344",302,"30,636,776",294,"19,987,612",319,"10,396,058",196,"2,530,013",25,"110,414",393,"262,627",929,"375,211",282,"6,546,922","1,211","1,080","858,554",89,"32,537",352,"169,540",993,"721,551"
