"Taxation statistics 2021–22 Individuals: Selected items, by state/territory1, Statistical Area Level 4 (SA4)2, and postcode, 2021–22 income year3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
State/ Territory1,Statistical Area Level 4 (SA4)2,Postcode,"Individuals
no.","Taxable income or loss4
no.","Taxable income or loss4
$","Tax on taxable income
no.","Tax on taxable income
$","Medicare levy
no.","Medicare levy
$","Medicare levy surcharge
no.","Medicare levy surcharge
$","Total Medicare levy liability
no.","Total Medicare levy liability
$","Net tax
no.","Net tax
$","HELP assessment debt
no.","HELP assessment debt
$","Salary or wages
no.","Salary or wages
$","Tax withheld from salary or wages
no.","Tax withheld from salary or wages
$","Allowances earnings tips directors fees etc
no.","Allowances earnings tips directors fees etc
$","Employer lump sum payments amount A
no.","Employer lump sum payments amount A
$","Employment termination payments taxable component
no.","Employment termination payments taxable component
$","Australian government allowances and payments
no.","Australian government allowances and payments
$","Australian government pensions and allowances
no.","Australian government pensions and allowances
$","Australian annuities and superannuation income streams taxable component taxed element
no.","Australian annuities and superannuation income streams taxable component taxed element
$","Australian annuities and superannuation income streams taxable component untaxed element
no.","Australian annuities and superannuation income streams taxable component untaxed element
$","Gross interest
no.","Gross interest
$","Dividends unfranked
no.","Dividends unfranked
$","Dividends franked
no.","Dividends franked
$","Dividends franking credit
no.","Dividends franking credit
$","Total Income or Loss4
no.","Total Income or Loss4
$","Total work related car expenses
no.","Total work related car expenses
$","Work related travel expenses
no.","Work related travel expenses
$","Total work related uniform/clothing expenses
no.","Total work related uniform/clothing expenses
$","Total work related self education expenses
no.","Total work related self education expenses
$","Other work related expenses
no.","Other work related expenses
$","Total work related expenses
no.","Total work related expenses
$","Low value pool deduction
no.","Low value pool deduction
$","Interest deductions
no.","Interest deductions
$","Dividend deductions
no.","Dividend deductions
$","Gifts or donations
no.","Gifts or donations
$","Cost of managing tax affairs - Interest charged by the ATO
no.","Cost of managing tax affairs - Interest charged by the ATO
$","Cost of managing tax affairs - Litigation costs
no.","Cost of managing tax affairs - Litigation costs
$","Cost of managing tax affairs - Other expenses incurred in managing your tax affairs
no.","Cost of managing tax affairs - Other expenses incurred in managing your tax affairs
$","Total deductions4
no.","Total deductions4
$","Total reportable fringe benefits amounts - Employers exempt from FBT under section 57A of the FBTAA 1986
no.","Total reportable fringe benefits amounts - Employers exempt from FBT under section 57A of the FBTAA 1986
$","Total reportable fringe benefits amounts - Employers not exempt from FBT under section 57A of the FBTAA 1986
no.","Total reportable fringe benefits amounts - Employers not exempt from FBT under section 57A of the FBTAA 1986
$","Reportable employer superannuation contributions
no.","Reportable employer superannuation contributions
$","Net primary production distribution
no.","Net primary production distribution
$","Net non primary production distribution
no.","Net non primary production distribution
$","Share of franking credit from franked dividends
no.","Share of franking credit from franked dividends
$","Net PSI transferred
no.","Net PSI transferred
$","Deferred non-commercial business losses primary production deferred losses
no.","Deferred non-commercial business losses primary production deferred losses
$","Deferred non-commercial business losses non primary production deferred losses
no.","Deferred non-commercial business losses non primary production deferred losses
$","Capital gains net capital gain
no.","Capital gains net capital gain
$","Estimated tax on net capital gains
no.","Estimated tax on net capital gains
$","Capital gains total current year capital gains
no.","Capital gains total current year capital gains
$","Capital gains net capital losses carrier forward
no.","Capital gains net capital losses carrier forward
$","Foreign source income assessable foreign source income
no.","Foreign source income assessable foreign source income
$","Foreign source income other net foreign source income
no.","Foreign source income other net foreign source income
$","Foreign source income foreign income tax offset
no.","Foreign source income foreign income tax offset
$","Gross rent
no.","Gross rent
$","Rent interest deductions
no.","Rent interest deductions
$","Rent capital works deductions
no.","Rent capital works deductions
$","Rent other rental deductions
no.","Rent other rental deductions
$",Net rent - profit no.,"Net rent - profit 
$","Net rent - loss 
no.","Net rent - loss 
$","Net rent4
no.","Net rent4
$","Other income category 1
no.","Other income category 1
$","Other income category 2 (ATO Interest)
no.","Other income category 2 (ATO Interest)
$","Other income category 3 (FHSS)
no.","Other income category 3 (FHSS)
$","Other income category 4
no.","Other income category 4
$","Personal superannuation contributions
no.","Personal superannuation contributions
$","Other deductions
no.","Other deductions
$","Total business income - primary production
no.","Total business income - primary production
$","Total business income non-primary production
no.","Total business income non-primary production
$","Total business income4
no.","Total business income4
$","Total business expenses4
no.","Total business expenses4
$","Net income or loss from business
no.","Net income or loss from business
$","Estimated business net tax
no.","Estimated business net tax
$","Australian superannuation income stream tax offset
no.","Australian superannuation income stream tax offset
$","Small business income tax offset
no.","Small business income tax offset
$","Low income tax offset
no.","Low income tax offset
$","Low and middle income tax offset
no.","Low and middle income tax offset
$","HELP debt balance
no.","HELP debt balance
$","People with private health insurance
no.","Private health insurance - your Australian Government rebate received
no.","Private health insurance - your Australian Government rebate received
$","Private health insurance rebate credited (rebate increased)
no.","Private health insurance rebate credited (rebate increased)
$","Excess private health reduction or refund (rebate reduced)
no.","Excess private health reduction or refund (rebate reduced)
$","Total private health insurance rebate
no.","Total private health insurance rebate
$"
VIC,Melbourne - Outer East,3793,"2,156","2,132","138,989,149","1,752","30,625,282","1,507","2,549,200",116,"182,980","1,505","2,729,571","1,576","30,722,279",127,"441,118","1,624","99,815,242","1,582","24,017,416",484,"1,637,432",16,"168,628",37,"279,674",152,"1,191,244",114,"1,347,197",6,"105,382",13,"404,375","1,115","337,331",144,"159,726",389,"4,182,984",388,"1,678,813","2,138","145,228,586",401,"1,105,325",139,"196,809",864,"244,770",57,"135,578","1,066","1,334,379","1,251","3,016,861",16,"6,432",13,"7,876",43,"81,061",625,"274,216",29,"36,441",1,2,746,"304,142","1,595","6,054,732",100,"2,248,842",17,"226,733",233,"1,642,433",57,"5,293,150",386,"9,841,130",160,"885,966",25,"613,520",6,"64,804",30,"606,657",189,"8,815,357",139,"3,160,575",230,"18,132,827",147,"3,028,407",145,"633,023",120,"108,152",124,"34,824",319,"6,005,524",228,"1,832,092",142,"372,067",314,"2,572,735",195,"1,882,594",128,"-653,964",325,"1,228,630",17,"108,692",4,"4,806",1,"22,055",69,"278,937",111,"2,004,021",80,"289,812",22,"1,974,067",248,"17,422,200",269,"19,396,267",268,"12,946,279",271,"6,029,614",159,"1,036,622",7,"26,350",248,"172,705",928,"375,456","1,414","1,652,272",350,"8,024,606","1,026",884,"599,158",71,"26,637",288,"123,583",835,"502,212"
VIC,Melbourne - Outer East,3795,901,890,"60,045,246",755,"13,085,652",661,"1,113,628",58,"86,142",660,"1,198,777",679,"13,075,225",52,"164,326",642,"38,810,417",617,"9,232,953",153,"428,114",7,"42,797",7,"35,057",32,"282,642",36,"502,879",2,"81,797",5,"167,107",518,"181,026",69,"57,012",216,"2,822,584",216,"1,020,225",891,"63,038,042",154,"444,457",69,"79,801",327,"93,807",9,"15,949",399,"480,956",486,"1,114,970",18,"5,867",6,"5,694",28,"106,339",241,"160,398",20,"61,641",0,0,272,"104,817",648,"2,919,124",25,"533,263",8,"88,879",102,"1,044,473",86,"5,016,296",190,"6,092,635",80,"580,109",9,"226,036",7,"188,229",14,"178,870",105,"2,498,168",88,"657,660",119,"5,165,018",53,"626,176",68,"154,667",59,"55,468",52,"11,947",188,"3,368,479",133,"921,954",88,"302,310",188,"1,350,006",125,"1,251,111",67,"-456,902",192,"794,209",4,"18,282",3,"2,249",2,"55,396",13,"83,646",59,"1,226,281",42,"133,117",8,"2,108,519",95,"11,730,985",101,"13,839,504",100,"10,528,574",103,"2,953,413",64,"646,996",5,"19,082",146,"97,727",393,"167,558",594,"675,655",126,"2,871,727",477,395,"303,236",27,"9,297",140,"75,568",358,"236,965"
VIC,Melbourne - Outer East,3796,"5,938","5,891","376,109,768","5,017","77,789,085","4,423","6,959,388",337,"429,540","4,426","7,388,927","4,548","78,086,827",407,"1,335,065","4,873","311,913,675","4,741","75,607,672","1,523","4,638,030",62,"733,477",129,"1,202,316",330,"2,258,873",263,"3,412,674",14,"247,271",38,"1,250,246","2,979","620,949",250,"169,164",986,"6,601,519",984,"2,571,339","5,891","392,998,479","1,364","4,041,192",575,"736,558","2,645","759,376",189,"290,680","3,374","4,554,251","3,909","10,382,057",107,"40,335",35,"32,686",104,"75,868","1,972","690,360",77,"111,178",2,547,"2,187","723,032","4,587","16,698,897",296,"7,067,656",105,"1,245,763",610,"4,172,072",20,"92,835",772,"21,180,443",357,"1,965,672",80,"1,850,501",4,"220,476",93,"914,184",418,"8,896,032",335,"2,522,205",512,"18,227,474",384,"4,721,427",318,"1,063,004",275,"451,338",253,"67,427",635,"11,187,643",514,"4,070,346",348,"1,061,876",638,"4,964,773",337,"2,601,358",303,"-1,510,710",641,"1,090,648",53,"226,995",12,"31,634",1,"29,250",112,"902,815",267,"4,056,227",229,"565,686",15,"819,990",672,"49,720,617",686,"50,540,607",656,"30,413,832",705,"18,415,967",419,"3,435,842",27,"99,288",567,"374,387","2,588","1,058,892","4,131","4,824,269",956,"21,174,435","2,829","2,440","1,581,085",185,"45,758",721,"271,961","2,322","1,354,882"
VIC,Melbourne - Outer East,3797,"2,079","2,059","115,199,405","1,668","22,343,525","1,413","2,064,382",83,"103,226","1,411","2,164,859","1,473","22,091,930",89,"286,905","1,633","93,627,434","1,585","21,287,174",542,"1,288,252",14,"93,260",31,"149,942",152,"1,177,731",140,"1,840,469",2,"24,287",13,"396,735","1,005","294,252",72,"61,165",311,"2,408,690",309,"905,329","2,060","120,367,929",443,"1,340,753",158,"368,012",990,"315,148",48,"58,259","1,079","1,301,584","1,297","3,383,756",16,"2,294",14,"46,800",41,"17,618",638,"190,135",20,"27,641",1,297,785,"288,113","1,545","5,082,206",63,"1,673,560",32,"543,941",154,"1,132,137",22,"318,950",228,"6,186,361",83,"299,639",31,"688,490",6,"902,494",40,"624,067",121,"3,445,009",86,"1,124,299",146,"7,185,062",102,"1,804,763",103,"564,335",80,"297,876",71,"45,761",194,"3,390,166",130,"854,326",82,"210,394",192,"1,653,433",123,"1,012,064",74,"-340,051",197,"672,013",21,"74,350",3,"46,729",0,0,56,"307,559",64,"949,043",56,"161,635",11,"579,206",230,"17,467,021",238,"18,046,227",237,"12,830,539",255,"3,477,472",122,"757,875",6,"26,583",151,"99,170",959,"388,283","1,402","1,647,165",263,"5,475,459",742,662,"463,415",38,"19,863",173,"75,665",646,"407,613"
VIC,Melbourne - Outer East,3799,"3,190","3,151","168,171,518","2,629","30,931,188","2,188","2,964,986",146,"218,332","2,188","3,181,568","2,331","30,271,376",185,"586,930","2,450","135,004,894","2,390","30,450,732",763,"1,508,190",23,"206,929",63,"202,069",345,"2,784,519",197,"2,728,872",7,"205,726",14,"435,809","1,452","435,414",95,"116,662",404,"3,708,862",403,"1,408,697","3,151","175,339,071",688,"1,737,620",200,"389,827","1,393","413,757",92,"143,701","1,608","1,797,378","1,934","4,482,283",28,"27,687",20,"3,257",44,"48,561",923,"321,019",40,"92,239",2,585,"1,240","354,579","2,325","7,039,936",137,"3,400,211",38,"596,038",205,"1,465,864",27,"23,958",302,"7,626,511",115,"524,020",50,"928,918",8,"159,671",64,"525,147",186,"5,815,886",144,"1,510,344",216,"11,727,316",150,"2,536,901",120,"322,231",102,"141,588",94,"9,681",315,"4,932,842",226,"1,422,444",127,"263,942",314,"2,385,108",206,"1,413,170",115,"-551,822",321,"861,348",34,"319,769",6,"19,314",3,"53,344",58,"340,843",84,"1,513,862",70,"192,620",12,"378,996",446,"26,782,975",456,"27,161,971",437,"17,309,126",471,"8,816,556",248,"1,231,451",14,"55,171",306,"176,214","1,632","673,857","2,225","2,579,603",499,"10,739,340","1,002",897,"605,498",87,"32,748",195,"74,597",887,"563,649"
VIC,Melbourne - South East,3802,"14,135","13,967","803,084,150","11,616","155,549,182","9,878","14,369,210",634,"830,789","9,876","15,195,678","10,448","154,287,778","1,249","4,504,126","11,239","683,524,857","10,945","161,873,510","3,298","10,398,504",151,"1,518,279",295,"1,509,194","1,425","11,135,167",559,"7,508,997",17,"305,107",74,"2,419,658","6,900","1,881,659",585,"839,022","2,021","10,543,371","2,013","4,224,625","13,975","835,963,376","3,150","7,382,691","1,126","1,188,252","5,889","1,787,165",475,"846,943","8,035","10,518,419","9,095","21,723,470",131,"56,009",293,"362,560",164,"717,569","4,009","2,003,278",147,"222,307",8,"6,682","5,678","1,375,084","10,364","32,437,803",664,"16,095,220",146,"1,759,742","1,127","7,804,603",22,"326,985","1,361","27,529,771",686,"1,495,942",187,"3,125,029",3,"9,316",151,"1,886,166","1,038","21,677,004",852,"5,924,874","1,238","45,050,016",764,"13,296,148",699,"1,877,190",588,"563,363",526,"116,345","2,383","40,675,900","2,008","15,915,661","1,216","3,796,950","2,395","19,291,198","1,195","8,197,162","1,208","-6,525,071","2,406","1,672,091",155,"944,814",21,"109,716",3,"27,252",230,"1,271,933",342,"4,929,301",430,"1,023,637",22,"644,584","1,697","103,179,373","1,719","103,823,957","1,637","65,172,395","1,755","36,470,457","1,081","4,949,806",59,"197,413","1,114","628,915","6,619","2,687,498","9,790","11,515,668","2,722","76,641,108","6,024","5,342","3,234,149",361,"99,246","1,363","505,683","5,196","2,827,712"
VIC,Melbourne - South East,3803,"6,090","6,007","316,421,361","5,045","56,509,974","4,120","5,413,344",238,"316,937","4,120","5,728,873","4,492","54,673,238",457,"1,482,855","4,770","263,400,163","4,640","58,745,146","1,406","4,015,268",57,"589,514",135,"635,991",821,"6,273,058",278,"3,906,614",11,"267,780",28,"614,485","2,738","644,713",158,"219,876",548,"3,169,781",542,"1,220,811","6,007","328,826,557","1,241","2,920,500",481,"755,882","2,771","960,954",208,"552,898","3,226","3,870,336","3,784","9,060,570",31,"14,853",142,"37,766",45,"81,295","1,617","852,005",74,"315,989",4,647,"2,382","532,152","4,310","12,215,181",236,"5,715,304",58,"679,185",381,"2,303,803",6,"155,700",410,"9,460,497",184,"543,598",103,"1,911,261",3,"29,480",62,"887,161",306,"6,251,457",245,"1,605,966",365,"13,686,476",240,"5,378,361",178,"549,033",153,"134,059",163,"61,907",679,"11,644,392",590,"5,129,457",363,"1,197,604",682,"5,317,179",319,"2,208,336",368,"-2,208,186",687,150,48,"313,746",9,"147,487",3,"33,934",104,"294,489",74,"923,917",151,"379,706",4,"43,530",944,"63,094,796",948,"63,138,326",899,"40,209,826",961,"22,271,121",597,"2,547,478",21,"62,058",590,"326,865","3,231","1,317,640","4,412","5,140,382","1,020","28,631,409","1,692","1,505","840,082",130,"31,345",321,"120,476","1,498","750,951"
VIC,Melbourne - South East,3804,"5,385","5,350","427,460,877","4,517","105,743,631","4,045","8,072,319",248,"378,842","4,045","8,448,257","4,145","108,201,885",397,"1,415,244","4,032","279,328,882","3,897","71,435,261","1,132","5,293,961",41,"969,297",78,"1,033,341",239,"1,527,751",125,"1,639,531",7,"73,237",20,"694,974","2,940","3,151,019",312,"879,832","1,254","20,036,406","1,249","7,558,395","5,355","447,374,660","1,113","3,496,311",412,"577,859","2,010","560,421",141,"306,649","2,809","3,805,965","3,220","8,747,205",94,"33,448",130,"228,354",126,"233,451","1,415","701,775",125,"192,364",1,165,"1,957","709,945","4,011","19,563,257",178,"4,015,927",81,"1,216,511",602,"5,924,974",40,"-343,974","1,234","69,679,700",529,"7,687,598",46,"919,897",13,"1,085,484",58,"1,581,865",609,"27,304,514",520,"9,472,403",729,"58,583,181",433,"9,635,502",386,"1,807,503",341,"762,278",309,"140,403","1,183","28,883,781",946,"10,484,506",670,"2,715,236","1,185","13,619,862",630,"6,714,511",565,"-4,650,334","1,198","2,064,177",46,"594,637",11,"19,005",0,0,107,"1,887,417",332,"6,963,551",247,"1,705,419",13,"836,257",516,"58,771,397",528,"59,607,654",512,"42,188,156",546,"16,533,981",335,"3,653,193",17,"53,921",590,"419,342","2,156","875,479","3,437","4,004,944",906,"23,847,586","3,440","2,835","2,077,087",184,"65,889","1,170","598,066","2,463","1,544,910"
VIC,Melbourne - South East,3805,"34,456","34,010","2,033,666,111","28,889","403,327,854","24,955","36,715,439","1,478","1,861,489","24,949","38,554,507","26,326","400,461,429","2,663","8,743,562","28,911","1,746,342,218","28,254","406,688,598","8,901","27,431,814",335,"3,836,376",698,"4,258,736","3,419","24,822,486","1,157","16,062,486",50,"903,190",137,"4,277,115","16,141","3,121,218","1,047","1,205,955","3,924","20,515,884","3,892","7,682,318","34,011","2,116,473,881","8,154","20,386,104","3,097","4,242,682","16,169","5,177,435","1,287","2,357,196","20,237","26,162,101","23,366","58,325,518",409,"159,216",417,"691,371",315,"337,952","9,891","4,605,599",366,"716,854",16,"3,149","13,694","3,267,961","25,936","81,994,580","1,483","35,205,180",439,"5,382,485","2,694","16,753,033",47,"418,808","2,830","108,156,726","1,472","16,861,875",469,"9,023,517",18,"181,634",418,"4,967,074","1,957","37,496,895","1,635","9,957,723","2,340","80,313,573","1,560","30,383,239","1,194","4,595,231","1,048","2,049,338",995,"526,440","4,412","70,344,329","3,971","32,358,877","2,612","8,784,946","4,442","33,575,323","1,748","9,881,542","2,708","-14,258,223","4,456","-4,376,681",366,"1,703,826",46,"88,971",14,"148,567",533,"2,216,966",742,"11,044,314","1,086","2,768,322",51,"1,461,391","3,909","249,923,263","3,955","251,423,657","3,753","162,395,035","4,071","83,286,123","2,469","11,586,625",99,"336,782","2,706","1,493,771","16,545","6,594,642","24,787","29,338,804","5,951","151,259,842","13,841","11,879","6,971,729",879,"221,029","3,180","1,166,074","11,634","6,026,684"
VIC,Melbourne - South East,3806,"31,595","31,264","2,619,994,661","26,505","678,173,530","23,525","49,345,934","1,612","2,062,695","23,505","51,391,301","24,359","693,558,002","2,347","8,540,735","25,992","1,811,042,585","25,328","455,105,758","7,753","25,127,994",351,"4,802,733",639,"4,799,986","2,019","14,494,112","1,123","14,827,842",60,"1,226,499",186,"5,625,249","16,091","6,566,387","1,717","3,428,463","5,384","64,316,747","5,348","24,669,827","31,285","2,717,327,514","7,453","19,568,015","2,762","3,185,462","12,759","3,667,013","1,205","2,595,242","18,841","26,653,543","21,087","55,669,275",408,"181,168",288,"429,543",565,"1,354,659","9,162","4,833,858",446,"762,316",10,"24,406","12,645","3,977,674","24,341","93,954,305","1,628","37,871,583",561,"7,621,574","3,089","22,773,193",96,"268,253","4,230","505,244,315","2,370","119,027,861",362,"14,940,682",23,"11,013,742",402,"4,728,406","2,844","111,319,955","2,326","39,841,776","3,398","231,411,495","2,022","34,753,939","2,048","9,064,118","1,818","4,148,484","1,743","1,230,660","5,455","96,802,545","4,824","42,413,313","3,525","12,684,728","5,481","46,041,024","2,113","15,448,985","3,390","-19,785,955","5,506","-4,336,970",354,"2,771,223",53,"349,800",12,"106,306",601,"2,360,145","1,280","22,576,304","1,320","4,059,343",44,"2,763,183","3,036","225,701,408","3,075","228,456,725","2,911","146,392,696","3,183","68,659,272","1,960","16,429,891",134,"506,075","2,429","1,462,772","12,872","5,165,906","20,946","24,516,492","5,258","130,359,066","18,021","15,328","9,897,606","1,025","298,020","5,605","2,411,104","14,112","7,784,522"
VIC,Melbourne - South East,3807,"4,922","4,876","366,450,137","4,185","84,834,957","3,782","6,924,090",238,"307,962","3,782","7,231,598","3,876","86,402,230",332,"1,120,229","4,097","294,062,876","3,981","75,605,593","1,242","4,713,218",38,"493,152",92,"896,580",235,"1,806,194",131,"1,732,335",14,"324,188",22,"682,347","2,649","1,577,587",293,"424,058",882,"10,726,184",877,"4,106,182","4,883","383,535,404","1,203","3,420,989",483,"696,203","2,140","623,728",159,"316,427","2,913","4,232,561","3,292","9,289,908",68,"27,336",70,"726,387",75,"207,472","1,523","637,537",95,"197,553",3,"12,250","1,878","613,123","3,831","16,909,701",220,"4,876,901",112,"1,683,990",584,"4,414,617",37,"-658,094",815,"34,733,468",393,"3,428,728",47,"856,378",8,"88,064",64,"755,223",415,"9,601,047",344,"2,838,788",508,"20,649,352",321,"7,417,951",307,"677,662",271,"266,846",253,"37,743",799,"14,449,724",704,"6,104,668",507,"1,822,990",798,"6,924,192",309,"2,371,494",494,"-2,773,620",806,"-402,126",38,"252,794",14,"67,501",3,"33,244",98,"439,111",254,"4,482,172",237,"710,115",9,"276,543",458,"33,429,881",464,"33,706,424",447,"18,872,146",485,"13,958,099",303,"3,115,679",20,"81,929",454,"297,346","1,966","802,894","3,257","3,796,600",783,"17,212,339","3,141","2,519","1,688,569",171,"59,033",978,"433,856","2,285","1,313,745"
VIC,Melbourne - South East,3808,"2,012","1,998","213,483,172","1,715","64,355,994","1,564","4,197,204",105,"160,112","1,564","4,354,313","1,596","66,383,055",97,"344,785","1,555","116,935,565","1,496","31,335,262",458,"1,743,450",21,"281,194",25,"298,719",62,"456,609",52,"679,939",4,"108,805",11,"769,385","1,063","566,574",162,"395,837",529,"11,589,573",528,"4,199,659","2,000","221,765,621",448,"1,439,685",184,"286,759",763,"197,643",54,"71,944","1,097","1,391,317","1,244","3,387,348",33,"22,937",22,"37,738",57,"176,961",579,"303,652",54,"70,581",1,330,677,"289,795","1,559","8,207,019",74,"1,685,781",38,"502,633",242,"1,884,646",16,"-4,485,803",501,"66,162,363",239,"13,374,165",21,"805,757",3,"75,005",33,"369,674",249,"13,465,024",207,"4,917,805",304,"28,752,338",152,"7,203,441",173,"679,493",162,"199,235",151,"68,522",342,"7,885,950",272,"2,713,658",207,"707,580",336,"3,733,986",173,"1,702,956",171,"-972,230",344,"730,726",13,"71,007",7,"12,951",0,0,36,"396,894",167,"3,571,563",96,"326,590",5,"124,666",218,"18,001,921",223,"18,126,587",210,"13,590,502",234,"3,994,535",141,"907,818",14,"75,991",252,"155,133",761,"334,876","1,253","1,405,097",266,"5,748,893","1,410","1,160","854,979",79,"30,769",482,"259,171",984,"626,577"
VIC,Melbourne - South East,3809,"12,960","12,825","842,299,118","11,337","171,742,855","10,045","15,507,034",761,"967,587","10,039","16,453,347","10,582","172,009,541","1,306","4,656,158","11,487","765,752,893","11,315","183,939,539","3,777","9,708,323",129,"1,334,508",338,"1,664,072",866,"5,862,647",390,"4,937,218",11,"329,865",30,"811,059","6,425","1,103,222",441,"363,497","1,337","5,204,459","1,321","1,942,626","12,828","875,903,458","3,599","9,168,403","1,323","1,726,537","6,470","1,991,507",645,"1,268,304","8,608","11,954,611","9,635","26,109,362",114,"45,559",111,"47,593",128,"60,147","3,814","1,231,901",159,"165,274",10,"4,106","5,548","1,289,506","10,418","33,260,574",784,"18,754,137",212,"2,800,846",989,"5,222,650",26,"214,271",938,"24,475,046",570,"2,493,408",142,"3,499,748",6,"13,446",199,"1,884,476",769,"14,500,339",669,"4,328,937",935,"29,048,599",613,"9,431,892",467,"1,803,929",415,"344,669",417,"488,225","1,396","19,356,979","1,280","9,496,297",912,"2,950,536","1,402","9,200,425",467,"2,219,992",939,"-4,510,271","1,409","-2,290,279",162,"967,507",11,"9,634",6,"72,484",228,"723,804",248,"3,397,647",432,"899,778",18,"934,448","1,477","73,045,591","1,494","73,980,039","1,426","45,724,333","1,532","26,642,325",951,"4,077,781",23,"94,606","1,025","499,877","5,828","2,242,051","9,749","11,748,060","2,416","57,140,827","5,870","5,117","2,838,495",465,"98,788","1,561","541,267","5,028","2,396,016"
VIC,Melbourne - South East,3810,"32,270","31,842","1,861,027,371","27,331","355,956,447","22,902","32,792,523","1,485","1,941,117","22,904","34,721,462","24,829","351,075,717","2,399","7,985,703","27,559","1,643,751,164","27,020","378,487,338","8,818","21,894,065",273,"2,497,902",753,"3,096,134","3,081","23,052,856","1,514","21,350,650",50,"554,513",145,"4,398,033","14,686","2,442,768",835,"992,725","3,146","21,027,236","3,131","7,912,730","31,853","1,937,583,272","8,215","20,004,109","3,002","4,552,820","16,672","5,346,581","1,243","2,422,916","19,192","24,854,721","22,441","57,181,147",247,"110,590",238,"297,899",294,"300,295","8,681","3,375,109",380,"560,065",31,"16,777","12,769","3,059,871","24,887","75,719,210","1,490","35,885,003",351,"4,634,652","2,100","11,572,673",122,"367,460","2,404","56,577,785","1,226","4,099,267",383,"7,061,940",26,"325,755",427,"4,774,412","1,651","31,299,247","1,315","8,700,248","1,958","69,775,690","1,229","14,984,221",953,"4,282,296",824,"1,930,077",781,"335,028","2,557","39,600,852","2,236","17,178,992","1,444","5,002,146","2,565","19,049,673","1,069","6,371,304","1,506","-8,001,263","2,579","-1,629,959",365,"2,312,119",42,"89,205",12,"139,244",660,"3,404,993",613,"8,801,360",900,"1,963,686",79,"5,200,711","3,667","191,554,231","3,744","196,753,711","3,551","124,957,627","3,825","67,390,447","2,320","10,011,604",94,"294,918","2,583","1,269,241","15,665","6,092,114","23,490","28,140,519","5,121","117,788,586","11,436","9,809","5,850,227","1,001","218,502","2,454","925,996","9,807","5,142,734"
VIC,Melbourne - South East,3812,"1,549","1,528","96,900,698","1,272","20,714,555","1,108","1,800,985",77,"105,356","1,108","1,906,293","1,143","20,754,617",73,"218,303","1,178","74,450,424","1,147","18,148,588",333,"1,218,112",8,"97,795",28,"321,813",86,"724,230",60,"857,176",2,"1,280",6,"318,803",754,"636,817",77,"168,848",264,"3,440,616",263,"1,271,560","1,531","102,076,780",332,"909,843",118,"242,030",662,"186,034",49,"85,051",788,"987,972",941,"2,410,930",9,"1,542",14,"263,139",23,"115,211",378,"149,716",26,"29,191",1,80,507,"189,180","1,102","4,634,227",60,"1,426,901",27,"501,788",130,"1,021,941",78,"951,580",291,"8,990,012",110,"652,857",10,"236,022",5,"692,520",25,"362,879",125,"3,307,148",101,"893,243",139,"6,453,379",91,"1,511,309",68,"459,858",57,"72,426",59,"114,576",178,"2,963,346",145,"1,080,722",98,"319,888",176,"1,293,560",91,"666,087",90,"-396,911",181,"269,176",8,"43,493",4,"5,263",0,0,20,"445,354",68,"1,309,862",53,"164,965",21,"2,996,901",165,"12,751,027",183,"15,747,928",169,"12,198,353",187,"2,608,169",96,"674,489",2,"13,729",152,"100,081",654,"283,919","1,028","1,164,430",172,"3,692,417",811,697,"498,765",55,"15,119",214,"106,079",641,"407,805"
VIC,Melbourne - South East,3813,582,572,"35,034,018",474,"7,113,678",425,"647,139",26,"44,547",425,"691,685",436,"7,135,294",35,"108,041",447,"27,561,656",436,"6,568,069",129,"560,812",6,"23,377",15,"75,217",35,"289,904",23,"351,472",4,"16,650",3,"87,148",319,"44,065",26,"75,272",103,"1,087,849",103,"401,524",574,"37,413,817",131,"473,053",44,"58,073",267,"90,949",15,"36,930",311,"468,286",357,"1,127,291",4,662,1,45,12,"25,880",124,"43,586",11,"11,072",0,0,203,"58,762",422,"2,304,661",25,"635,020",11,"137,313",43,"258,318",24,"-100,352",95,"3,341,271",32,"270,395",6,"92,203",1,"37,492",11,"208,717",44,"1,324,505",39,"404,375",55,"2,404,361",36,"613,485",27,"95,368",25,"79,552",24,"9,598",69,"1,477,329",48,"379,579",30,"98,991",68,"615,936",56,"424,548",13,"-41,725",69,"382,823",3,"29,521",0,0,0,0,14,"33,485",30,"789,369",17,"247,214",4,"99,728",71,"6,944,091",74,"7,043,819",72,"5,616,538",78,"1,390,869",42,"256,368",5,"6,055",66,"41,863",257,"102,136",391,"464,658",81,"1,755,202",304,257,"173,795",22,"9,030",75,"31,205",251,"151,620"
